type,title,url,wiki_title,wiki_url,wiki_extract,ka_best,ka_top3,confidence,matched_terms_bestka,hist_birth,hist_death,hist_mid,wiki_years,wiki_year_median,active_year,ka_status
persoon,"Jong, A.M. de",https://historiek.net/a-m-de-jong-schrijver-moord-1943/170776/,Jon Gardella,https://nl.wikipedia.org/wiki/Jon_Gardella,"Jon Gardella is een in Nederland werkende beeldhouwer, tekenaar, schilder, decorontwerper en dichter.",,,0.0,,,,,,,,uncertain
persoon,"Jong, Piet de",https://historiek.net/piet-de-jong-premier-jaren-zestig/60899/,,,,,,0.0,,,,,,,,uncertain
persoon,"Jong-il, Kim",https://historiek.net/kim-jong-il-1942/5266/,Jonge Klimaatbeweging,https://nl.wikipedia.org/wiki/Jonge_Klimaatbeweging,"De Jonge Klimaatbeweging, afgekort tot JKB, is een Nederlandse jongerenorganisatie, bestaande uit vrijwilligers tussen de 16 en 32 jaar oud. De JKB zet zich in voor een duurzame wereld en maakt zich er hard voor dat jongeren het recht hebben om mee te praten over hun toekomst. De Jonge Klimaatbeweging vertegenwoordigt de stem van de jongeren en meer dan 70 diverse jongerenorganisaties in het klimaatdebat.",KA3,"KA3,KA6",0.5,ur,,,,,,,confirmed
persoon,"Jong-un, Kim",https://historiek.net/kim-jong-un-noord-korea/68488/,,,,,,0.0,,,,,,,,uncertain
persoon,"Jongh, Andrée De",https://historiek.net/andree-de-jongh-bracht-honderden-geallieerde-militairen-in-veiligheid/155272/,,,,,,0.0,,,,,,,,uncertain
persoon,"Joplin, Janis",https://historiek.net/janis-joplin-amerikaanse-zangeres/145501/,,,,,,0.0,,,,,,,,uncertain
persoon,"Joseef, Akiva ben",https://historiek.net/akiba-ben-josef-ca-50-135-na-chr/3452/,,,,,,0.0,,,,,,,,uncertain
persoon,"Josephus, Flavius",https://historiek.net/flavius-josephus-verdediger-van-het-joodse-volk/42821/,Josephus Flavius,https://nl.wikipedia.org/wiki/Flavius_Josephus,"Titus Flavius Josephus, oorspr. naam Josef ben Mattijahu genoemd, was een Romeins-Joodse geschiedschrijver en hagiograaf van priesterlijke en koninklijke afkomst. In zijn twee belangrijkste werken Oude geschiedenis van de Joden en De Joodse oorlog ligt het accent op de eerste eeuw n.Chr., vooral op de Joodse opstand tegen de Romeinse bezetting in de periode 66 - 70 n.Chr. die resulteerde in de vernietiging van Jeruzalem in 70.",KA8,"KA8,KA3,KA12",0.3846,Flavius Josephus,,,,,,,confirmed
persoon,"Joubert, Piet",https://historiek.net/piet-joubert-1834-1900/6169/,Joubert Pignon,https://nl.wikipedia.org/wiki/Joubert_Pignon,"Joubert Pignon is het pseudoniem van de Nederlandse auteur en voordrachtkunstenaar Robert Schuit, die onder deze schrijversnaam aanvankelijk samenwerkte met Anton Dautzenberg. In 2011 bedachten zij samen het fictieve hypochondrische personage Joubert Pignon, dat vervolgens door Schuit werd uitgesponnen en voortgezet. Pignon noemt zichzelf in navolging van A.L. Snijders schrijver van “ZKV’s”: Zeer Korte Verhalen.",KA19,"KA19,KA3,KA9",0.3333,pers; kunst,1834,1900,1867,,,1867,confirmed
persoon,Jozef II (keizer),https://historiek.net/keizer-jozef-ii-verlichting-edict/83235/,Jozef II (keizer),https://nl.wikipedia.org/wiki/Keizer_Jozef_II,"Jozef II was van 1765 tot 1790 keizer van het Heilige Roomse Rijk en van 1780 tot 1790 heerser van de Habsburgse monarchie. Hij was de oudste zoon van keizerin Maria Theresia en keizer Frans I Stefan en was een broer van Maria Christina van Oostenrijk (1742-1798) en van Marie Antoinette. Hij was als zodanig de eerste heerser in de Oostenrijkse heerschappij van het huis Habsburg-Lotharingen. Jozef was een voorstander van verlicht absolutisme; zijn betrokkenheid bij de moderniserende hervormingen veroorzaakte echter veel tegenstand, waardoor zijn programma slechts gedeeltelijk uitgevoerd werd. Hij wordt, samen met Catharina II van Rusland en Frederik II van Pruisen, gezien als een van de drie grote verlichte monarchen. Zijn beleid staat nu bekend als het jozefinisme. Hij stierf zonder zonen en werd opgevolgd door zijn jongere broer, Leopold.",KA28,"KA28,KA15,KA3",0.5667,verlicht absolutisme; hervormingen; Jozef II; Maria Theresia,,,,1765 1790 1780 1742 1798,1780,1780,confirmed
persoon,Juan Carlos I van Spanje,https://historiek.net/juan-carlos-i-van-spanje-1938/4854/,Juan Carlos I van Spanje,https://nl.wikipedia.org/wiki/Juan_Carlos_I_van_Spanje,"Juan Carlos Alfonso Víctor María de Borbón y Borbón-Dos Sicilias was van 22 november 1975 tot en met 19 juni 2014 koning van Spanje als Juan Carlos I. Hij is de zoon van Juan de Borbón, graaf van Barcelona en Maria de las Mercedes van Bourbon-Sicilië, achterkleindochter van Ferdinand II der Beide Siciliën. De Spaanse koning Alfons XIII is zijn grootvader. Op 19 juni 2014 werd hij opgevolgd door zijn oudste zoon en derde kind Felipe. Na zijn aftreden behielden hij en zijn vrouw de titels van koning en koningin.",KA3,"KA3,KA12,KA18",0.2,ur,,,,1975,1975,1975,uncertain
persoon,Judith van West-Francië,https://historiek.net/judith-eerste-gravin-van-vlaanderen/167595/,Judith van West-Francië,https://nl.wikipedia.org/wiki/Judith_van_West-Franci%C3%AB,"Judith van West-Francië, ook wel Judith Martel of later Judith van Vlaanderen genoemd, koningin van Wessex en later gravin van Vlaanderen, was het oudste kind van koning Karel de Kale van West-Francië, gehuwd met twee opeenvolgende koningen van Wessex, daardoor koningin van Wessex en uiteindelijk getrouwd met Boudewijn I, die door dat huwelijk de eerste graaf van Vlaanderen werd. Ze baarde vier kinderen en is stamouder van de graven van Vlaanderen. Een van haar zonen, Boudewijn II, trouwde met Ælfthryth van Wessex, de dochter van Alfred de Grote.",KA12,"KA12,KA13",0.6667,trouw; graaf,,,,,,,confirmed
persoon,"Judson, Whitcomb",https://historiek.net/whitcomb-judson-uitvinder-van-de-ritssluiting/1065/,,,,,,0.0,,,,,,,,uncertain
persoon,"Judt, Tony",https://historiek.net/historicus-tony-judt-62-overleden/8659/,Just Tony,https://nl.wikipedia.org/wiki/Just_Tony,Just Tony is een Amerikaanse western uit 1922. De film is gebaseerd op de in hetzelfde jaar verschenen roman Alcatraz van Max Brand. De stomme film is bewaard gebleven en kopieën ervan liggen in meerdere musea en archieven in de Verenigde Staten. In Nederland werden twee aparte titels gebruikt: Tony het renpaard van Tom Mix en Hoe Tom Mix aan zijn wonderpaard Tony kwam.,KA37,KA37,1.0,film,,,,1922,1922,1922,confirmed
persoon,Juliana der Nederlanden,https://historiek.net/koningin-juliana-der-nederlanden-1909-2004/84/,Juliana der Nederlanden,https://nl.wikipedia.org/wiki/Juliana_der_Nederlanden,"Juliana Louise Emma Marie Wilhelmina, Prinses der Nederlanden, Prinses van Oranje-Nassau, Hertogin van Mecklenburg, Prinses van Lippe-Biesterfeld was koningin der Nederlanden van 4 september 1948 tot en met 30 april 1980. Juliana was getrouwd met prins Bernhard van Lippe-Biesterfeld (1911–2004), met wie zij vier dochters kreeg, en was enig kind uit het huwelijk van koningin Wilhelmina der Nederlanden (1880–1962) met prins Hendrik van Mecklenburg-Schwerin (1876–1934). Juliana was prinses-regentes, toen haar moeder het koninklijk gezag tijdelijk neerlegde, van 14 oktober 1947 tot 1 december 1947 en van 14 mei 1948 tot 30 augustus 1948.",KA17,"KA17,KA12,KA3",0.3333,Hendrik V,,,,1948 1980 1911 1880 1962 1876 1934 1947,1940,1940,confirmed
persoon,Juliana ‘Julie’ van Saksen-Coburg,https://historiek.net/juliana-van-saksen-coburg/174277/,,,,KA3,KA3,1.0,ur,,,,,,,confirmed
persoon,"Julien, Paul",https://historiek.net/paul-julien-antropoloog-ontdekkingsreiziger/159863/,Julien Alfred,https://nl.wikipedia.org/wiki/Julien_Alfred,"Julien Alfred is een Saint Luciaanse atlete, die gespecialiseerd is in de sprint. In 2024 werd zij wereldindoorkampioene op de 60 m. Ze liep eerder de tweede snelste tijd aller tijden over die afstand, die tevens geldt als een continentaal record. Ze was daarmee ook de eerste vrouw die onder de 7 seconden liep in de NCAA. Op de Olympische Spelen van 2024 veroverde zij vervolgens de gouden medaille op de 100 m en zilver op de 200 m.",KA5,"KA5,KA18",0.5556,olympische spelen,,,,,,,confirmed
persoon,"Jumelet, Jan",https://historiek.net/jan-jumelet-burgemeestersbeul-en-spion-op-het-provinciehuis/160400/,Jumelet (familie),https://nl.wikipedia.org/wiki/Jumelet_(familie),"Jumelet is een geslacht uit Frankrijk, waarvan leden sinds de zeventiende eeuw in Nederland voorkomen.",KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,"Junghuhn, Franz",https://historiek.net/franz-junghuhn-humboldt-van-java/169446/,,,,,,0.0,,,,,,,,uncertain
persoon,"Jut, Hendrik",https://historiek.net/kop-van-jut-herkomst-moordenaar/87077/,Jan Hendrik van Kinsbergen,https://nl.wikipedia.org/wiki/Jan_Hendrik_van_Kinsbergen,"Jan Hendrik van Kinsbergen, graaf van Doggersbank was een Nederlandse zeeofficier, auteur en filantroop.",KA17,"KA17,KA3,KA12",0.3846,Hendrik V,,,,,,,confirmed
persoon,"Kahlo, Frida",https://historiek.net/frida-kahlo-mexicaanse-kunstschilderes/106762/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kalasjnikov, Michail",https://historiek.net/michail-kalasjnikov-uitvinder-ak-47/1225/,,,,,,0.0,,,,,,,,uncertain
persoon,Kallimachos,https://historiek.net/callimachus-van-cyrene-griekse-dichter-en-bibliothecaris/158284/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kaltenbrunner, Ernst",https://historiek.net/ernst-kaltenbrunner-hoofd-reichssicherheitshauptamt/104889/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kamadjojo, Indra",https://historiek.net/indra-kamadjojo-de-eeuwige-oosterling/137030/,,,,KA45,KA45,1.0,MAD,,,,,,,confirmed
persoon,Kamehameha I,https://historiek.net/kamehameha-i-1758-1819/756/,Kamehameha I,https://nl.wikipedia.org/wiki/Kamehameha_I,"Kamehameha I, ook wel Kamehameha de Grote genoemd, is de oprichter van het voormalige Koninkrijk Hawaï. Na het veroveren van alle Hawaïaanse eilanden stichtte hij dit koninkrijk in 1810. Zijn volledige naam was Kalani Paiʻea Wohi o Kaleikini Kealiʻikui Kamehameha o ʻIolani i Kaiwikapu kaui Ka Liholiho Kūnuiākea.",,,0.0,,1758,1819,1788,1810,1810,1810,uncertain
persoon,"Kandinsky, Wassily",https://historiek.net/wassily-kandinsky-pionier-van-de-abstracte-kunst/166957/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kant, Immanuel",https://historiek.net/immanuel-kant-verlichtingsfilosoof/65841/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kanteman, Janneke",https://historiek.net/karin-kent-dans-je-de-hele-nacht-met-mij/97208/,,,,,,0.0,,,,,,,,uncertain
persoon,Kanō Jigorō,https://historiek.net/kano-jigoro-grondlegger-van-het-judo/145142/,Jigoro Kano,https://nl.wikipedia.org/wiki/Jigoro_Kano,Jigoro Kano is de grondlegger van het judo.,,,0.0,,,,,,,,uncertain
persoon,"Kappeyne van de Coppello, Jan",https://historiek.net/jan-kappeyne-van-de-coppello-dode-vlieg/150443/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kappler, Herbert",https://historiek.net/herbert-kappler-bloedbad-ardeatijnse-grotten/141670/,,,,,,0.0,,,,,,,,uncertain
persoon,"Karadja, Constantin",https://historiek.net/constantin-karadja-roemeens-diplomaat/68046/,,,,,,0.0,,,,,,,,uncertain
persoon,"Karadjordjević, Alexander",https://historiek.net/alexander-karadjordjevi-1806-1885/3654/,,,,,,0.0,,1806,1885,1846,,,1846,uncertain
persoon,"Karadzic, Radovan",https://historiek.net/radovan-karadzic-1945/1792/,,,,,,0.0,,,,,,,,uncertain
persoon,Karel de Grote,https://historiek.net/karel-de-grote-vader-van-europa/60853/,Grote karekiet,https://nl.wikipedia.org/wiki/Grote_karekiet,"De grote karekiet is een zangvogel uit de familie Acrocephalidae. De trekvogel broedt in Europa en delen van Azië en overwintert in Afrika. De soort wordt in het algemeen niet bedreigd, maar is in Nederland en België in de twintigste eeuw sterk achteruit gegaan en staat daarom als bedreigd op de rode lijst.",KA9,"KA9,KA11,KA47",0.3125,Karel de Grote,,,,,,,confirmed
persoon,Karel II van Spanje,https://historiek.net/karel-ii-de-behekste-1661-1700/76188/,Karel II van Spanje,https://nl.wikipedia.org/wiki/Karel_II_van_Spanje,"Karel II was koning van Spanje, landsheer van de Zuidelijke Nederlanden en koning van Napels en Sicilië. Hij regeerde van 1665 tot zijn dood over het Spaanse Rijk en was de zoon van zijn voorganger Filips IV en Maria Anna van Oostenrijk. Hij was de laatste van de Spaanse Habsburgers.",KA22,"KA22,KA3,KA18",0.4,spanje; habsburg,1661,1700,1680,1665,1665,1665,confirmed
persoon,Karel III van Spanje,https://historiek.net/karel-iii-koning-van-spanje/79878/,Karel III van Spanje,https://nl.wikipedia.org/wiki/Karel_III_van_Spanje,"Karel Sebastiaan, Spaans: Carlos, was van 1759 tot 1788 de koning van Spanje als Karel III.",KA18,"KA18,KA22",0.5,spanje,,,,1759 1788,1773,1773,confirmed
persoon,Karel IV (keizer),https://historiek.net/keizer-karel-iv-1316-1378-brug-tussen-oost-en-west/63615/,Karel V (keizer),https://nl.wikipedia.org/wiki/Keizer_Karel_V,"Keizer Karel V,, was een telg uit het huis Habsburg. Vóór zijn mondigverklaring werd hij Karel van Luxemburg genoemd. Vanaf 1506 tot 1555 was hij landsheer van uiteindelijk alle Nederlandse gewesten, van 1516 tot 1556 als Karel I koning van Spanje en van 1519 tot 1556 als Karel V Rooms-Duits keizer. In Vlaanderen staat hij algemeen bekend als keizer Karel, in Nederland als Karel de Vijfde'.'",KA21,"KA21,KA22,KA3",0.3333,Karel V,,,,1506 1555 1516 1556 1519,1519,1519,confirmed
persoon,Karel IV van Spanje,https://historiek.net/karel-iv-van-spanje-1748-1808/81363/,Karel IV van Spanje,https://nl.wikipedia.org/wiki/Karel_IV_van_Spanje,Karel Anton Pascal Frans Xavier Johan Nepomuceen Jozef Januarius Serafijn Didacus was van 1788 tot 1808 koning van Spanje.,KA18,"KA18,KA22",0.5,spanje,1748,1808,1778,1788 1808,1798,1798,confirmed
persoon,Karel V,https://historiek.net/karel-v-keizer-nederlanden/65451/,Karel V,https://nl.wikipedia.org/wiki/Karel_V,"Karel V kan verwijzen naar:Karel V van Frankrijk (1337-1380), koning van Frankrijk (1364-1380) Omwalling van Karel V in Parijs Karel V van Maine (1446-1481), graaf van Maine en Guise Keizer Karel V (1500-1558), hertog van Bourgondië (1515-1558), koning van Spanje (1517-1556) en keizer van het Heilige Roomse Rijk (1519-1558) Paleis van Karel V in Granada, Spanje Standbeeld van Karel V in Palermo, Italië Toren van Karel V in Porto Empedocle, Italië Grand Restaurant Karel V in Utrecht Karel V van Lotharingen (1643-1690), hertog van Opper-Lotharingen (1675-1690) Karel II van Spanje (1661-1700) was ook koning Karel V van Napels Karel III van Spanje (1716-1788) was ook koning Karel V van Sicilië Carlos María Isidro de Borbón (1788-1855) noemde zichzelf Karel V van Spanje in de traditie van de carlisten",KA21,"KA21,KA12,KA3",0.3333,Karel V,,,,1337 1380 1364 1446 1481 1500 1558 1515 1517 1556 1519 1643 1690 1675 1661 1700 1716 1788 1855,1556,1556,confirmed
persoon,Karel van België,https://historiek.net/prins-regent-karel-van-belgie/78347/,Karel van België,https://nl.wikipedia.org/wiki/Karel_van_Saksen-Coburg,"Karel Theodoor Hendrik Anton Meinrad, kortweg prins Karel, was de tweede zoon van koning Albert I der Belgen. Hij kreeg de titel van prins van België en graaf van Vlaanderen. Op 20 september 1944 werd Karel regent van België omdat zijn broer koning Leopold III gedeporteerd werd naar Duitsland. Aanvankelijk zou de prins-regent opstappen wanneer de koning werd bevrijd, maar hij bleef nog vijf jaar in functie, want een terugkeer van de koning naar België bleek niet evident te zijn.",KA21,"KA21,KA33,KA12",0.3125,Karel V,,,,1944,1944,1944,confirmed
persoon,Karel van Oostenrijk-Teshen,https://historiek.net/karel-van-oostenrijk-teshen-aartshertog-landvoogd/141258/,Karel van Oostenrijk-Teschen,https://nl.wikipedia.org/wiki/Karel_van_Oostenrijk-Teschen,"Karel Lodewijk Johan Jozef Laurens, aartshertog van Oostenrijk, prins van Toscane, hertog van Teschen, was een zoon van keizer Leopold II en Marie Louise van Bourbon. Hij was een jongere broer van keizer Frans II. Hij stamde uit het huis Habsburg-Lotharingen.",KA21,"KA21,KA33,KA3",0.3125,Karel V,,,,,,,confirmed
persoon,Karel VI de Waanzinnige,https://historiek.net/karel-vi-de-waanzinnige-een-gestoorde-glazen-koning-uit-de-middeleeuwen/134960/,,,,KA21,KA21,1.0,Karel V,,,,,,,confirmed
persoon,"Karremans, Tom",https://historiek.net/thom-karremans-1948/1800/,,,,,,0.0,,,,,,,,uncertain
persoon,Kartini,https://historiek.net/mooiste-brieven-van-kartini/173799/,Kartini,https://nl.wikipedia.org/wiki/Kartini,"Raden Adjeng Kartini was een Javaanse van adel en een voorvechtster van vrouwenrechten. 'Raden' is een adellijke aanspreektitel, voor het huwelijk was de aanspreektitel voor Kartini 'Raden Adjeng', en na het huwelijk veranderde de aanspreektitel in 'Raden Ajoe'. Zij is in 1964 postuum benoemd tot Nationale held van Indonesië.",KA6,"KA6,KA33,KA46",0.3333,recht,,,,1964,1964,1964,confirmed
persoon,"Kastein, Gerrit Willem",https://historiek.net/gerrit-kastein-verzetsman-binnenhof/69686/,,,,,,0.0,,,,,,,,uncertain
persoon,"Katrioek, Vladimir",https://historiek.net/vladimir-katrioek-oorlogsmisdadiger-chatyn/50521/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kats, Jacob",https://historiek.net/jacob-kats-agitator-voor-een-betere-wereld/135306/,Katsjatoerian,https://nl.wikipedia.org/wiki/Aram_Chatsjatoerjan,"Aram Iljitsj Chatsjatoerjan was een Russische componist en cellist van Armeense afkomst. Hij werd geboren dicht bij Tbilisi, de hoofdstad van Georgië, in een arme Armeense boekbindersfamilie.",,,0.0,,,,,,,,uncertain
persoon,Keetje Tippel,https://historiek.net/neel-doff-biografie-keetje-tippel/136781/,Doffe erwtenmossel,https://nl.wikipedia.org/wiki/Doffe_erwtenmossel,"De doffe erwtenmossel of erwtenmossel is een in zoet water levende tweekleppige schelpensoort uit de familie Sphaeriidae. Een jonger, thans niet meer gebruikt synoniem is Pisidium cinereum Alder, 1838.",KA47,KA47,1.0,EU,,,,1838,1838,1838,confirmed
persoon,"Keever, Trijntje",https://historiek.net/trijntje-keever-kever-langste-vrouw-ooit/82647/,,,,KA7,KA7,1.0,rijn,,,,,,,confirmed
persoon,"Kelly, Grace",https://historiek.net/thema/grace-kelly/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kemmler, William",https://historiek.net/william-kemmler-1860-1890/583/,,,,,,0.0,,1860,1890,1875,,,1875,uncertain
persoon,"Kempe, Margary",https://historiek.net/margary-kempe-mystica-autobiografie/150598/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kempeneer, Pieter de",https://historiek.net/pieter-de-kempeneer-zuid-nederlandse-kunstschilder/96498/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kempis, Thomas à",https://historiek.net/thomas-a-kempis-navolging-christus/77322/,,,,,,0.0,,,,,,,,uncertain
persoon,Kenau,https://historiek.net/thema/kenau/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kennedy, John F.",https://historiek.net/john-f-kennedy-president-biografie/78909/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kent, Karin",https://historiek.net/karin-kent-dans-je-de-hele-nacht-met-mij/97208/,,,,,,0.0,,,,,,,,uncertain
persoon,"Kerouac, Jack",https://historiek.net/thema/jack-kerouac/,,,,,,0.0,,,,,,,,uncertain
persoon,"Keulen-Deelstra, Atje",https://historiek.net/schaatskampioen-atje-keulen-deelstra-74-overleden/21065/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,"Keynes, John Maynard",https://historiek.net/john-maynard-keynes-1883-1946-een-korte-biografie/129953/,,,,,,0.0,,,,,,,,uncertain
